j1p4,j1p4,j1p4,j1p4,j2p4,j2p4,j2p4,j2p4,j3p4,j3p4,j3p4,j3p4,dR12,dR13,dR23,j1btag,j2btag,j3btag,j1area,j2area,j3area
pt,phi,eta,mass,pt,phi,eta,mass,pt,phi,eta,mass,,,,,,,,,
68.0625,0.32751465,-0.6706543,16.0625,43.53125,-1.5625,0.46832275,6.59375,33.15625,-0.22958374,2.1435547,6.59375,2.2066774,2.8688204,2.14081,0.9975586,0.9975586,0.9975586,0.50878906,0.4987793,0.4987793
68.0625,0.32751465,-0.6706543,16.0625,35.875,0.58447266,0.64819336,6.5898438,33.6875,2.2524414,1.7915039,6.5898438,1.3436468,3.1253104,2.0221965,0.9975586,0.9975586,0.9975586,0.50878906,0.5185547,0.48876953
68.0625,0.32751465,-0.6706543,16.0625,35.875,0.58447266,0.64819336,6.5898438,33.15625,-0.22958374,2.1435547,6.5898438,1.3436468,2.8688204,1.7025843,0.9975586,0.9975586,0.9975586,0.50878906,0.5185547,0.4987793
68.0625,0.32751465,-0.6706543,16.0625,33.6875,2.2524414,1.7915039,9.5859375,33.15625,-0.22958374,2.1435547,9.5859375,3.1253104,2.8688204,2.5068684,0.9975586,0.9975586,0.9975586,0.50878906,0.48876953,0.4987793
49.4375,2.7832031,-0.13967896,8.5,43.53125,-1.5625,0.46832275,6.59375,35.875,0.58447266,0.64819336,6.59375,2.030641,2.3356283,2.1544943,0.9921875,0.9921875,0.9921875,0.47875977,0.4987793,0.5185547
49.4375,2.7832031,-0.13967896,8.5,43.53125,-1.5625,0.46832275,6.59375,33.6875,2.2524414,1.7915039,6.59375,2.030641,2.002792,2.800542,0.9921875,0.9921875,0.9921875,0.47875977,0.4987793,0.48876953
49.4375,2.7832031,-0.13967896,8.5,43.53125,-1.5625,0.46832275,6.59375,33.15625,-0.22958374,2.1435547,6.59375,2.030641,3.7802172,2.14081,0.9921875,0.9921875,0.9921875,0.47875977,0.4987793,0.4987793
49.4375,2.7832031,-0.13967896,8.5,35.875,0.58447266,0.64819336,6.5898438,33.6875,2.2524414,1.7915039,6.5898438,2.3356283,2.002792,2.0221965,0.9921875,0.9921875,0.9921875,0.47875977,0.5185547,0.48876953
49.4375,2.7832031,-0.13967896,8.5,35.875,0.58447266,0.64819336,6.5898438,33.15625,-0.22958374,2.1435547,6.5898438,2.3356283,3.7802172,1.7025843,0.9921875,0.9921875,0.9921875,0.47875977,0.5185547,0.4987793
49.4375,2.7832031,-0.13967896,8.5,33.6875,2.2524414,1.7915039,9.5859375,33.15625,-0.22958374,2.1435547,9.5859375,2.002792,3.7802172,2.5068684,0.9921875,0.9921875,0.9921875,0.47875977,0.48876953,0.4987793
43.53125,-1.5625,0.46832275,6.59375,35.875,0.58447266,0.64819336,6.5898438,33.6875,2.2524414,1.7915039,6.5898438,2.1544943,2.800542,2.0221965,0.8222656,0.8222656,0.8222656,0.4987793,0.5185547,0.48876953
43.53125,-1.5625,0.46832275,6.59375,35.875,0.58447266,0.64819336,6.5898438,33.15625,-0.22958374,2.1435547,6.5898438,2.1544943,2.14081,1.7025843,0.8222656,0.8222656,0.8222656,0.4987793,0.5185547,0.4987793
43.53125,-1.5625,0.46832275,6.59375,33.6875,2.2524414,1.7915039,9.5859375,33.15625,-0.22958374,2.1435547,9.5859375,2.800542,2.14081,2.5068684,0.8222656,0.8222656,0.8222656,0.4987793,0.48876953,0.4987793
35.875,0.58447266,0.64819336,6.5898438,33.6875,2.2524414,1.7915039,9.5859375,33.15625,-0.22958374,2.1435547,9.5859375,2.0221965,1.7025843,2.5068684,0.6899414,0.6899414,0.6899414,0.5185547,0.48876953,0.4987793
78.25,0.21139526,-1.1877441,12.515625,62.03125,2.715332,-1.7854004,14.046875,42.625,-0.29144287,-0.10688782,14.046875,2.5742753,1.1920975,3.4435594,0.4099121,0.4099121,0.4099121,0.4987793,0.50878906,0.4987793
78.25,0.21139526,-1.1877441,12.515625,62.03125,2.715332,-1.7854004,14.046875,40.75,-1.6945801,0.12527466,14.046875,2.5742753,2.3144677,2.675786,0.4099121,0.4099121,0.4099121,0.4987793,0.50878906,0.5288086
78.25,0.21139526,-1.1877441,12.515625,42.625,-0.29144287,-0.10688782,7.0546875,40.75,-1.6945801,0.12527466,7.0546875,1.1920975,2.3144677,1.4222145,0.4099121,0.4099121,0.4099121,0.4987793,0.4987793,0.5288086
62.03125,2.715332,-1.7854004,14.046875,42.625,-0.29144287,-0.10688782,7.0546875,40.75,-1.6945801,0.12527466,7.0546875,3.4435594,2.675786,1.4222145,0.84814453,0.84814453,0.84814453,0.50878906,0.4987793,0.5288086
158.625,0.5723877,-1.5888672,27.8125,97.9375,-2.8510742,1.7734375,13.25,51.78125,-2.8891602,1.2028809,13.25,4.4139676,3.969319,0.5718264,0.27929688,0.27929688,0.27929688,0.4987793,0.50878906,0.42895508
158.625,0.5723877,-1.5888672,27.8125,97.9375,-2.8510742,1.7734375,13.25,45.25,2.319336,1.5722656,13.25,4.4139676,3.6117294,1.1308132,0.27929688,0.27929688,0.27929688,0.4987793,0.50878906,0.47875977
158.625,0.5723877,-1.5888672,27.8125,51.78125,-2.8891602,1.2028809,6.4335938,45.25,2.319336,1.5722656,6.4335938,3.969319,3.6117294,1.1363987,0.27929688,0.27929688,0.27929688,0.4987793,0.42895508,0.47875977
97.9375,-2.8510742,1.7734375,13.25,51.78125,-2.8891602,1.2028809,6.4335938,45.25,2.319336,1.5722656,6.4335938,0.5718264,1.1308132,1.1363987,0.076171875,0.076171875,0.076171875,0.50878906,0.42895508,0.47875977
95.5,-0.8223877,-0.41784668,15.4140625,47.9375,1.1264648,-1.1169434,8.84375,45.40625,1.9035645,0.08413696,8.84375,2.0704498,2.771787,1.4305515,0.85058594,0.85058594,0.85058594,0.5185547,0.48876953,0.5288086
260.25,0.34869385,1.1374512,29.75,87.75,-2.5756836,-1.6035156,16.921875,66.8125,1.2180176,-0.30230713,16.921875,4.0081024,1.6818525,2.8090343,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.55859375
260.25,0.34869385,1.1374512,29.75,87.75,-2.5756836,-1.6035156,16.921875,62.90625,-3.0996094,0.07435608,16.921875,4.0081024,3.0276604,1.757769,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.4987793
260.25,0.34869385,1.1374512,29.75,87.75,-2.5756836,-1.6035156,16.921875,56.34375,-2.0429688,-1.1472168,16.921875,4.0081024,3.3075306,0.70142263,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.5185547
260.25,0.34869385,1.1374512,29.75,87.75,-2.5756836,-1.6035156,16.921875,44.21875,2.2612305,0.8829346,16.921875,4.0081024,1.9293976,2.8764796,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.4987793
260.25,0.34869385,1.1374512,29.75,87.75,-2.5756836,-1.6035156,16.921875,33.0625,2.6552734,-1.6228027,16.921875,4.0081024,3.5971253,1.0524049,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.50878906
260.25,0.34869385,1.1374512,29.75,66.8125,1.2180176,-0.30230713,15.4609375,62.90625,-3.0996094,0.07435608,15.4609375,1.6818525,3.0276604,2.0013232,0.11608887,0.11608887,0.11608887,0.45874023,0.55859375,0.4987793
260.25,0.34869385,1.1374512,29.75,66.8125,1.2180176,-0.30230713,15.4609375,56.34375,-2.0429688,-1.1472168,15.4609375,1.6818525,3.3075306,3.1380818,0.11608887,0.11608887,0.11608887,0.45874023,0.55859375,0.5185547
260.25,0.34869385,1.1374512,29.75,66.8125,1.2180176,-0.30230713,15.4609375,44.21875,2.2612305,0.8829346,15.4609375,1.6818525,1.9293976,1.5789526,0.11608887,0.11608887,0.11608887,0.45874023,0.55859375,0.4987793
260.25,0.34869385,1.1374512,29.75,66.8125,1.2180176,-0.30230713,15.4609375,33.0625,2.6552734,-1.6228027,15.4609375,1.6818525,3.5971253,1.9517717,0.11608887,0.11608887,0.11608887,0.45874023,0.55859375,0.50878906
260.25,0.34869385,1.1374512,29.75,62.90625,-3.0996094,0.07435608,12.53125,56.34375,-2.0429688,-1.1472168,12.53125,3.0276604,3.3075306,1.6151563,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.5185547
260.25,0.34869385,1.1374512,29.75,62.90625,-3.0996094,0.07435608,12.53125,44.21875,2.2612305,0.8829346,12.53125,3.0276604,1.9293976,1.2265888,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.4987793
260.25,0.34869385,1.1374512,29.75,62.90625,-3.0996094,0.07435608,12.53125,33.0625,2.6552734,-1.6228027,12.53125,3.0276604,3.5971253,1.7774847,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.50878906
260.25,0.34869385,1.1374512,29.75,56.34375,-2.0429688,-1.1472168,8.328125,44.21875,2.2612305,0.8829346,8.328125,3.3075306,1.9293976,2.8351192,0.11608887,0.11608887,0.11608887,0.45874023,0.5185547,0.4987793
260.25,0.34869385,1.1374512,29.75,56.34375,-2.0429688,-1.1472168,8.328125,33.0625,2.6552734,-1.6228027,8.328125,3.3075306,3.5971253,1.6547587,0.11608887,0.11608887,0.11608887,0.45874023,0.5185547,0.50878906
260.25,0.34869385,1.1374512,29.75,44.21875,2.2612305,0.8829346,9.8125,33.0625,2.6552734,-1.6228027,9.8125,1.9293976,3.5971253,2.536531,0.11608887,0.11608887,0.11608887,0.45874023,0.4987793,0.50878906
87.75,-2.5756836,-1.6035156,16.921875,66.8125,1.2180176,-0.30230713,15.4609375,62.90625,-3.0996094,0.07435608,15.4609375,2.8090343,1.757769,2.0013232,0.27148438,0.27148438,0.27148438,0.4987793,0.55859375,0.4987793
87.75,-2.5756836,-1.6035156,16.921875,66.8125,1.2180176,-0.30230713,15.4609375,56.34375,-2.0429688,-1.1472168,15.4609375,2.8090343,0.70142263,3.1380818,0.27148438,0.27148438,0.27148438,0.4987793,0.55859375,0.5185547
87.75,-2.5756836,-1.6035156,16.921875,66.8125,1.2180176,-0.30230713,15.4609375,44.21875,2.2612305,0.8829346,15.4609375,2.8090343,2.8764796,1.5789526,0.27148438,0.27148438,0.27148438,0.4987793,0.55859375,0.4987793
87.75,-2.5756836,-1.6035156,16.921875,66.8125,1.2180176,-0.30230713,15.4609375,33.0625,2.6552734,-1.6228027,15.4609375,2.8090343,1.0524049,1.9517717,0.27148438,0.27148438,0.27148438,0.4987793,0.55859375,0.50878906
87.75,-2.5756836,-1.6035156,16.921875,62.90625,-3.0996094,0.07435608,12.53125,56.34375,-2.0429688,-1.1472168,12.53125,1.757769,0.70142263,1.6151563,0.27148438,0.27148438,0.27148438,0.4987793,0.4987793,0.5185547
87.75,-2.5756836,-1.6035156,16.921875,62.90625,-3.0996094,0.07435608,12.53125,44.21875,2.2612305,0.8829346,12.53125,1.757769,2.8764796,1.2265888,0.27148438,0.27148438,0.27148438,0.4987793,0.4987793,0.4987793
87.75,-2.5756836,-1.6035156,16.921875,62.90625,-3.0996094,0.07435608,12.53125,33.0625,2.6552734,-1.6228027,12.53125,1.757769,1.0524049,1.7774847,0.27148438,0.27148438,0.27148438,0.4987793,0.4987793,0.50878906
87.75,-2.5756836,-1.6035156,16.921875,56.34375,-2.0429688,-1.1472168,8.328125,44.21875,2.2612305,0.8829346,8.328125,0.70142263,2.8764796,2.8351192,0.27148438,0.27148438,0.27148438,0.4987793,0.5185547,0.4987793
87.75,-2.5756836,-1.6035156,16.921875,56.34375,-2.0429688,-1.1472168,8.328125,33.0625,2.6552734,-1.6228027,8.328125,0.70142263,1.0524049,1.6547587,0.27148438,0.27148438,0.27148438,0.4987793,0.5185547,0.50878906
87.75,-2.5756836,-1.6035156,16.921875,44.21875,2.2612305,0.8829346,9.8125,33.0625,2.6552734,-1.6228027,9.8125,2.8764796,1.0524049,2.536531,0.27148438,0.27148438,0.27148438,0.4987793,0.4987793,0.50878906
66.8125,1.2180176,-0.30230713,15.4609375,62.90625,-3.0996094,0.07435608,12.53125,56.34375,-2.0429688,-1.1472168,12.53125,2.0013232,3.1380818,1.6151563,0.92333984,0.92333984,0.92333984,0.55859375,0.4987793,0.5185547
66.8125,1.2180176,-0.30230713,15.4609375,62.90625,-3.0996094,0.07435608,12.53125,44.21875,2.2612305,0.8829346,12.53125,2.0013232,1.5789526,1.2265888,0.92333984,0.92333984,0.92333984,0.55859375,0.4987793,0.4987793
66.8125,1.2180176,-0.30230713,15.4609375,62.90625,-3.0996094,0.07435608,12.53125,33.0625,2.6552734,-1.6228027,12.53125,2.0013232,1.9517717,1.7774847,0.92333984,0.92333984,0.92333984,0.55859375,0.4987793,0.50878906
66.8125,1.2180176,-0.30230713,15.4609375,56.34375,-2.0429688,-1.1472168,8.328125,44.21875,2.2612305,0.8829346,8.328125,3.1380818,1.5789526,2.8351192,0.92333984,0.92333984,0.92333984,0.55859375,0.5185547,0.4987793
66.8125,1.2180176,-0.30230713,15.4609375,56.34375,-2.0429688,-1.1472168,8.328125,33.0625,2.6552734,-1.6228027,8.328125,3.1380818,1.9517717,1.6547587,0.92333984,0.92333984,0.92333984,0.55859375,0.5185547,0.50878906
66.8125,1.2180176,-0.30230713,15.4609375,44.21875,2.2612305,0.8829346,9.8125,33.0625,2.6552734,-1.6228027,9.8125,1.5789526,1.9517717,2.536531,0.92333984,0.92333984,0.92333984,0.55859375,0.4987793,0.50878906
62.90625,-3.0996094,0.07435608,12.53125,56.34375,-2.0429688,-1.1472168,8.328125,44.21875,2.2612305,0.8829346,8.328125,1.6151563,1.2265888,2.8351192,0.14794922,0.14794922,0.14794922,0.4987793,0.5185547,0.4987793
62.90625,-3.0996094,0.07435608,12.53125,56.34375,-2.0429688,-1.1472168,8.328125,33.0625,2.6552734,-1.6228027,8.328125,1.6151563,1.7774847,1.6547587,0.14794922,0.14794922,0.14794922,0.4987793,0.5185547,0.50878906
62.90625,-3.0996094,0.07435608,12.53125,44.21875,2.2612305,0.8829346,9.8125,33.0625,2.6552734,-1.6228027,9.8125,1.2265888,1.7774847,2.536531,0.14794922,0.14794922,0.14794922,0.4987793,0.4987793,0.50878906
56.34375,-2.0429688,-1.1472168,8.328125,44.21875,2.2612305,0.8829346,9.8125,33.0625,2.6552734,-1.6228027,9.8125,2.8351192,1.6547587,2.536531,0.40356445,0.40356445,0.40356445,0.5185547,0.4987793,0.50878906
58.0625,0.60046387,-0.3734131,11.3125,56.5,-0.8005371,-0.8470459,8.1953125,52.21875,1.9731445,-2.0878906,8.1953125,1.4788957,2.196289,3.0385861,0.9926758,0.9926758,0.9926758,0.5288086,0.5288086,0.50878906
58.0625,0.60046387,-0.3734131,11.3125,56.5,-0.8005371,-0.8470459,8.1953125,51.78125,3.0351562,-1.0170898,8.1953125,1.4788957,2.518342,2.4533918,0.9926758,0.9926758,0.9926758,0.5288086,0.5288086,0.45874023
58.0625,0.60046387,-0.3734131,11.3125,52.21875,1.9731445,-2.0878906,6.921875,51.78125,3.0351562,-1.0170898,6.921875,2.196289,2.518342,1.508139,0.9926758,0.9926758,0.9926758,0.5288086,0.50878906,0.45874023
56.5,-0.8005371,-0.8470459,8.1953125,52.21875,1.9731445,-2.0878906,6.921875,51.78125,3.0351562,-1.0170898,6.921875,3.0385861,2.4533918,1.508139,0.9555664,0.9555664,0.9555664,0.5288086,0.50878906,0.45874023
93.875,2.5981445,-0.96069336,18.03125,82.0625,0.90563965,-0.362854,11.6875,43.6875,2.9311523,-0.60424805,11.6875,1.794989,0.4877986,2.0398462,0.63378906,0.63378906,0.63378906,0.48876953,0.48876953,0.36889648
132.125,-0.49383545,0.5509033,14.6015625,54.46875,0.88842773,0.41168213,11.5078125,44.09375,0.5776367,2.3286133,11.5078125,1.3892567,2.0756457,1.9419619,0.38598633,0.38598633,0.38598633,0.48876953,0.47875977,0.4987793
107.375,-2.8564453,-1.6203613,11.65625,89.9375,1.6364746,-0.8913574,10.921875,56.4375,-0.45037842,-0.20742798,10.921875,1.933002,2.790258,2.1960683,0.56933594,0.56933594,0.56933594,0.47875977,0.45874023,0.48876953
107.375,-2.8564453,-1.6203613,11.65625,89.9375,1.6364746,-0.8913574,10.921875,44.21875,0.092437744,-0.4439087,10.921875,1.933002,3.174894,1.6075636,0.56933594,0.56933594,0.56933594,0.47875977,0.45874023,0.4387207
107.375,-2.8564453,-1.6203613,11.65625,56.4375,-0.45037842,-0.20742798,9.0234375,44.21875,0.092437744,-0.4439087,9.0234375,2.790258,3.174894,0.5920917,0.56933594,0.56933594,0.56933594,0.47875977,0.48876953,0.4387207
89.9375,1.6364746,-0.8913574,10.921875,56.4375,-0.45037842,-0.20742798,9.0234375,44.21875,0.092437744,-0.4439087,9.0234375,2.1960683,1.6075636,0.5920917,0.10412598,0.10412598,0.10412598,0.45874023,0.48876953,0.4387207
195.875,1.182373,-0.03718567,37.21875,131.25,-2.659668,-0.8165283,29.8125,50.125,-1.3190918,-0.91955566,29.8125,2.56253,2.6525278,1.3445293,0.14709473,0.14709473,0.14709473,0.5288086,0.61816406,0.50878906
195.875,1.182373,-0.03718567,37.21875,131.25,-2.659668,-0.8165283,29.8125,33.125,-2.730957,-1.5305176,29.8125,2.56253,2.8011165,0.71753937,0.14709473,0.14709473,0.14709473,0.5288086,0.61816406,0.4387207
195.875,1.182373,-0.03718567,37.21875,131.25,-2.659668,-0.8165283,29.8125,30.34375,-0.57177734,0.73742676,29.8125,2.56253,1.9175684,2.602703,0.14709473,0.14709473,0.14709473,0.5288086,0.61816406,0.48876953
195.875,1.182373,-0.03718567,37.21875,50.125,-1.3190918,-0.91955566,8.5,33.125,-2.730957,-1.5305176,8.5,2.6525278,2.8011165,1.5383884,0.14709473,0.14709473,0.14709473,0.5288086,0.50878906,0.4387207
195.875,1.182373,-0.03718567,37.21875,50.125,-1.3190918,-0.91955566,8.5,30.34375,-0.57177734,0.73742676,8.5,2.6525278,1.9175684,1.8177099,0.14709473,0.14709473,0.14709473,0.5288086,0.50878906,0.48876953
195.875,1.182373,-0.03718567,37.21875,33.125,-2.730957,-1.5305176,6.3828125,30.34375,-0.57177734,0.73742676,6.3828125,2.8011165,1.9175684,3.131394,0.14709473,0.14709473,0.14709473,0.5288086,0.4387207,0.48876953
131.25,-2.659668,-0.8165283,29.8125,50.125,-1.3190918,-0.91955566,8.5,33.125,-2.730957,-1.5305176,8.5,1.3445293,0.71753937,1.5383884,0.5258789,0.5258789,0.5258789,0.61816406,0.50878906,0.4387207
131.25,-2.659668,-0.8165283,29.8125,50.125,-1.3190918,-0.91955566,8.5,30.34375,-0.57177734,0.73742676,8.5,1.3445293,2.602703,1.8177099,0.5258789,0.5258789,0.5258789,0.61816406,0.50878906,0.48876953
131.25,-2.659668,-0.8165283,29.8125,33.125,-2.730957,-1.5305176,6.3828125,30.34375,-0.57177734,0.73742676,6.3828125,0.71753937,2.602703,3.131394,0.5258789,0.5258789,0.5258789,0.61816406,0.4387207,0.48876953
50.125,-1.3190918,-0.91955566,8.5,33.125,-2.730957,-1.5305176,6.3828125,30.34375,-0.57177734,0.73742676,6.3828125,1.5383884,1.8177099,3.131394,0.09979248,0.09979248,0.09979248,0.50878906,0.4387207,0.48876953
51.1875,-0.9128418,-0.16433716,9.3828125,48.9375,-2.855957,1.0168457,8.0234375,43.25,-0.68688965,0.70202637,8.0234375,2.2739594,0.89534354,2.1917949,0.18334961,0.18334961,0.18334961,0.45874023,0.5288086,0.47875977
51.1875,-0.9128418,-0.16433716,9.3828125,48.9375,-2.855957,1.0168457,8.0234375,31.484375,-2.145996,1.0270996,8.0234375,2.2739594,1.7146988,0.71003497,0.18334961,0.18334961,0.18334961,0.45874023,0.5288086,0.48876953
51.1875,-0.9128418,-0.16433716,9.3828125,43.25,-0.68688965,0.70202637,3.3535156,31.484375,-2.145996,1.0270996,3.3535156,0.89534354,1.7146988,1.4948796,0.18334961,0.18334961,0.18334961,0.45874023,0.47875977,0.48876953
48.9375,-2.855957,1.0168457,8.0234375,43.25,-0.68688965,0.70202637,3.3535156,31.484375,-2.145996,1.0270996,3.3535156,2.1917949,0.71003497,1.4948796,0.61376953,0.61376953,0.61376953,0.5288086,0.47875977,0.48876953
1098.0,-1.0964355,0.26568604,107.5625,585.5,2.0043945,0.93078613,109.3125,158.125,2.265625,1.703125,109.3125,3.1713572,3.2556412,0.8153212,0.16699219,0.16699219,0.16699219,0.4987793,0.6582031,0.46875
72.4375,0.68811035,1.2297363,8.4375,62.875,2.8085938,1.2695312,12.0859375,53.46875,-1.4868164,0.6109619,12.0859375,2.1208568,2.2612362,2.0940304,0.42919922,0.42919922,0.42919922,0.4987793,0.5288086,0.5288086
72.4375,0.68811035,1.2297363,8.4375,62.875,2.8085938,1.2695312,12.0859375,51.625,-1.5270996,1.8615723,12.0859375,2.1208568,2.3035564,2.0354943,0.42919922,0.42919922,0.42919922,0.4987793,0.5288086,0.50878906
72.4375,0.68811035,1.2297363,8.4375,53.46875,-1.4868164,0.6109619,8.875,51.625,-1.5270996,1.8615723,8.875,2.2612362,2.3035564,1.251259,0.42919922,0.42919922,0.42919922,0.4987793,0.5288086,0.50878906
62.875,2.8085938,1.2695312,12.0859375,53.46875,-1.4868164,0.6109619,8.875,51.625,-1.5270996,1.8615723,8.875,2.0940304,2.0354943,1.251259,0.9980469,0.9980469,0.9980469,0.5288086,0.5288086,0.50878906
134.0,-1.420166,1.1276855,19.765625,83.5625,2.0126953,0.3980713,9.6640625,73.9375,1.6794434,1.8068848,9.6640625,2.9422243,3.1731513,1.447692,0.9785156,0.9785156,0.9785156,0.50878906,0.4987793,0.46875
134.0,-1.420166,1.1276855,19.765625,83.5625,2.0126953,0.3980713,9.6640625,41.3125,0.664917,0.020931244,9.6640625,2.9422243,2.3606093,1.3995506,0.9785156,0.9785156,0.9785156,0.50878906,0.4987793,0.50878906
134.0,-1.420166,1.1276855,19.765625,83.5625,2.0126953,0.3980713,9.6640625,41.15625,-0.061164856,1.6257324,9.6640625,2.9422243,1.447389,2.4099894,0.9785156,0.9785156,0.9785156,0.50878906,0.4987793,0.50878906
134.0,-1.420166,1.1276855,19.765625,83.5625,2.0126953,0.3980713,9.6640625,37.375,2.715332,1.3190918,9.6640625,2.9422243,2.1561997,1.1584374,0.9785156,0.9785156,0.9785156,0.50878906,0.4987793,0.4987793
134.0,-1.420166,1.1276855,19.765625,73.9375,1.6794434,1.8068848,11.6484375,41.3125,0.664917,0.020931244,11.6484375,3.1731513,2.3606093,2.0539947,0.9785156,0.9785156,0.9785156,0.50878906,0.46875,0.50878906
134.0,-1.420166,1.1276855,19.765625,73.9375,1.6794434,1.8068848,11.6484375,41.15625,-0.061164856,1.6257324,11.6484375,3.1731513,1.447389,1.7500097,0.9785156,0.9785156,0.9785156,0.50878906,0.46875,0.50878906
134.0,-1.420166,1.1276855,19.765625,73.9375,1.6794434,1.8068848,11.6484375,37.375,2.715332,1.3190918,11.6484375,3.1731513,2.1561997,1.1449922,0.9785156,0.9785156,0.9785156,0.50878906,0.46875,0.4987793
134.0,-1.420166,1.1276855,19.765625,41.3125,0.664917,0.020931244,7.3554688,41.15625,-0.061164856,1.6257324,7.3554688,2.3606093,1.447389,1.7614146,0.9785156,0.9785156,0.9785156,0.50878906,0.50878906,0.50878906
134.0,-1.420166,1.1276855,19.765625,41.3125,0.664917,0.020931244,7.3554688,37.375,2.715332,1.3190918,7.3554688,2.3606093,2.1561997,2.4268131,0.9785156,0.9785156,0.9785156,0.50878906,0.50878906,0.4987793
134.0,-1.420166,1.1276855,19.765625,41.15625,-0.061164856,1.6257324,5.40625,37.375,2.715332,1.3190918,5.40625,1.447389,2.1561997,2.7933784,0.9785156,0.9785156,0.9785156,0.50878906,0.50878906,0.4987793
83.5625,2.0126953,0.3980713,9.6640625,73.9375,1.6794434,1.8068848,11.6484375,41.3125,0.664917,0.020931244,11.6484375,1.447692,1.3995506,2.0539947,0.08508301,0.08508301,0.08508301,0.4987793,0.46875,0.50878906
83.5625,2.0126953,0.3980713,9.6640625,73.9375,1.6794434,1.8068848,11.6484375,41.15625,-0.061164856,1.6257324,11.6484375,1.447692,2.4099894,1.7500097,0.08508301,0.08508301,0.08508301,0.4987793,0.46875,0.50878906
83.5625,2.0126953,0.3980713,9.6640625,73.9375,1.6794434,1.8068848,11.6484375,37.375,2.715332,1.3190918,11.6484375,1.447692,1.1584374,1.1449922,0.08508301,0.08508301,0.08508301,0.4987793,0.46875,0.4987793
83.5625,2.0126953,0.3980713,9.6640625,41.3125,0.664917,0.020931244,7.3554688,41.15625,-0.061164856,1.6257324,7.3554688,1.3995506,2.4099894,1.7614146,0.08508301,0.08508301,0.08508301,0.4987793,0.50878906,0.50878906
83.5625,2.0126953,0.3980713,9.6640625,41.3125,0.664917,0.020931244,7.3554688,37.375,2.715332,1.3190918,7.3554688,1.3995506,1.1584374,2.4268131,0.08508301,0.08508301,0.08508301,0.4987793,0.50878906,0.4987793
83.5625,2.0126953,0.3980713,9.6640625,41.15625,-0.061164856,1.6257324,5.40625,37.375,2.715332,1.3190918,5.40625,2.4099894,1.1584374,2.7933784,0.08508301,0.08508301,0.08508301,0.4987793,0.50878906,0.4987793
73.9375,1.6794434,1.8068848,11.6484375,41.3125,0.664917,0.020931244,7.3554688,41.15625,-0.061164856,1.6257324,7.3554688,2.0539947,1.7500097,1.7614146,0.9458008,0.9458008,0.9458008,0.46875,0.50878906,0.50878906
73.9375,1.6794434,1.8068848,11.6484375,41.3125,0.664917,0.020931244,7.3554688,37.375,2.715332,1.3190918,7.3554688,2.0539947,1.1449922,2.4268131,0.9458008,0.9458008,0.9458008,0.46875,0.50878906,0.4987793
73.9375,1.6794434,1.8068848,11.6484375,41.15625,-0.061164856,1.6257324,5.40625,37.375,2.715332,1.3190918,5.40625,1.7500097,1.1449922,2.7933784,0.9458008,0.9458008,0.9458008,0.46875,0.50878906,0.4987793
41.3125,0.664917,0.020931244,7.3554688,41.15625,-0.061164856,1.6257324,5.40625,37.375,2.715332,1.3190918,5.40625,1.7614146,2.4268131,2.7933784,0.30200195,0.30200195,0.30200195,0.50878906,0.50878906,0.4987793
81.5,1.5566406,-0.07748413,12.46875,44.09375,-0.027759552,-0.020931244,7.4960938,34.375,-2.3808594,-1.1181641,7.4960938,1.5854094,2.566175,2.5963435,0.1105957,0.1105957,0.1105957,0.5288086,0.5185547,0.5185547
130.375,0.40441895,0.34991455,9.546875,109.4375,-2.1796875,2.0639648,9.40625,56.46875,1.1945801,-0.0074367523,9.40625,3.1008992,0.8672108,3.5710652,0.7739258,0.7739258,0.7739258,0.47875977,0.4987793,0.47875977
130.375,0.40441895,0.34991455,9.546875,109.4375,-2.1796875,2.0639648,9.40625,47.6875,2.9111328,0.5377197,9.40625,3.1008992,2.5137393,1.9367907,0.7739258,0.7739258,0.7739258,0.47875977,0.4987793,0.48876953
130.375,0.40441895,0.34991455,9.546875,56.46875,1.1945801,-0.0074367523,10.015625,47.6875,2.9111328,0.5377197,10.015625,0.8672108,2.5137393,1.801041,0.7739258,0.7739258,0.7739258,0.47875977,0.47875977,0.48876953
109.4375,-2.1796875,2.0639648,9.40625,56.46875,1.1945801,-0.0074367523,10.015625,47.6875,2.9111328,0.5377197,10.015625,3.5710652,1.9367907,1.801041,0.21520996,0.21520996,0.21520996,0.4987793,0.47875977,0.48876953
68.375,0.08035278,1.5,9.5625,56.09375,-1.717041,0.28833008,6.2617188,37.09375,0.842041,0.86035156,6.2617188,2.1676645,0.9946452,2.6222336,0.8330078,0.8330078,0.8330078,0.4987793,0.47875977,0.4987793
69.875,0.7147217,-0.31414795,11.125,58.96875,-1.5595703,0.5163574,8.703125,56.15625,2.8110352,1.1640625,8.703125,2.4211867,2.5650802,2.0192778,0.1003418,0.1003418,0.1003418,0.5288086,0.48876953,0.4987793
